"","idx","injseq","source_plate","well384","well96","cell","drug","conc","quadrant"
"3200",15331,"345","P1","D22","B11","SW620","DMSO","3.67e+02",4
"3201",25045,"312","P1","D22","B11","HS578T","DMSO","3.67e+02",4
"3202",7160,"329","P1","D22","B11","EKVX","DMSO","3.67e+02",4
"3203",19480,"380","P1","D22","B11","M14","DMSO","3.67e+02",4
"3204",11287,"352","P1","D22","B11","OVCAR5","DMSO","367.0000",4
"3205",29956,"327","P1","D22","B11","SKMEL2","DMSO","3.67e+02",4
"3206",5606,"364","P1","D22","B11","HOP62","DMSO","367.0000",4
"3207",19481,"380","P1","D22","B11","M14","DMSO","3.67e+02",4
"3208",24291,"343","P1","D22","B11","ACHN","DMSO","3.67e+02",4
"3209",34150,"384","P1","D22","B11","BT549","DMSO","3.67e+02",4
"3210",34151,"384","P1","D22","B11","BT549","DMSO","3.67e+02",4
"3211",8802,"334","P1","D22","B11","HT29","DMSO","3.67e+02",4
"3212",15330,"345","P1","D22","B11","SW620","DMSO","3.67e+02",4
"3213",29269,"384","P1","D22","B11","HCT15","DMSO","367.0000",4
"3214",7161,"329","P1","D22","B11","EKVX","DMSO","3.67e+02",4
"3215",24162,"279","P1","D3","B2","ACHN","DMSO","3.67e+02",3
"3216",3776,"258","P1","D3","B2","T47D","DMSO","367.0000",3
"3217",521,"260","P1","D3","B2","LOXIMVI","DMSO","3.67e+02",3
"3218",7083,"290","P1","D3","B2","EKVX","DMSO","3.67e+02",3
"3219",520,"260","P1","D3","B2","LOXIMVI","DMSO","3.67e+02",3
"3220",29030,"265","P1","D3","B2","HCT15","DMSO","367.0000",3
"3221",19166,"223","P1","D3","B2","M14","DMSO","3.67e+02",3
"3222",16771,"249","P1","D3","B2","OVCAR4","DMSO","3.67e+02",3
"3223",11150,"284","P1","D3","B2","OVCAR5","DMSO","367.0000",3
"3224",26629,"288","P1","D3","B2","IGROV1","DMSO","3.67e+02",3
"3225",24163,"279","P1","D3","B2","ACHN","DMSO","3.67e+02",3
"3226",31375,"220","P1","D3","B2","SF539","DMSO","3.67e+02",3
"3227",22398,"211","P1","D3","B2","MALME3M","DMSO","3.67e+02",3
"3228",29031,"265","P1","D3","B2","HCT15","DMSO","367.0000",3
"3229",13606,"299","P1","D3","B2","UACC257","DMSO","3.67e+02",3
"3230",5359,"240","P1","D3","B2","HOP62","DMSO","367.0000",3
"3231",33874,"246","P1","D3","B2","BT549","DMSO","3.67e+02",3
"3232",11151,"284","P1","D3","B2","OVCAR5","DMSO","367.0000",3
"3233",3777,"258","P1","D3","B2","T47D","DMSO","367.0000",3
"3234",7082,"290","P1","D3","B2","EKVX","DMSO","3.67e+02",3
"3235",29882,"290","P1","D3","B2","SKMEL2","DMSO","3.67e+02",3
"3236",16770,"249","P1","D3","B2","OVCAR4","DMSO","3.67e+02",3
"3237",19167,"223","P1","D3","B2","M14","DMSO","3.67e+02",3
"3238",11819,"217","P1","D3","B2","COLO205","DMSO","367.0000",3
"3239",15105,"232","P1","D3","B2","SW620","DMSO","3.67e+02",3
"3240",33875,"246","P1","D3","B2","BT549","DMSO","3.67e+02",3
"3241",31374,"220","P1","D3","B2","SF539","DMSO","3.67e+02",3
"3242",24935,"257","P1","D3","B2","HS578T","DMSO","3.67e+02",3
"3243",13607,"299","P1","D3","B2","UACC257","DMSO","3.67e+02",3
"3244",15104,"232","P1","D3","B2","SW620","DMSO","3.67e+02",3
"3245",20947,"297","P1","D3","B2","A498","DMSO","367.0000",3
"3246",22399,"211","P1","D3","B2","MALME3M","DMSO","3.67e+02",3
"3247",2170,"271","P1","D3","B2","MDAMB231","DMSO","3.67e+02",3
"3248",20946,"297","P1","D3","B2","A498","DMSO","367.0000",3
"3249",26628,"288","P1","D3","B2","IGROV1","DMSO","3.67e+02",3
"3250",11818,"217","P1","D3","B2","COLO205","DMSO","367.0000",3
"3251",29883,"290","P1","D3","B2","SKMEL2","DMSO","3.67e+02",3
"3252",8714,"290","P1","D3","B2","HT29","DMSO","3.67e+02",3
"3253",24934,"257","P1","D3","B2","HS578T","DMSO","3.67e+02",3
"3254",8715,"290","P1","D3","B2","HT29","DMSO","3.67e+02",3
"3255",2171,"271","P1","D3","B2","MDAMB231","DMSO","3.67e+02",3
"3256",5358,"240","P1","D3","B2","HOP62","DMSO","367.0000",3
"3257",5543,"332","P1","D4","B2","HOP62","Erlotinib","  0.1100",4
"3258",11190,"304","P1","D4","B2","OVCAR5","Erlotinib","  0.1100",4
"3259",5542,"332","P1","D4","B2","HOP62","Erlotinib","  0.1100",4
"3260",13650,"321","P1","D4","B2","UACC257","Erlotinib","1.10e-01",4
"3261",3996,"368","P1","D4","B2","T47D","Erlotinib","  0.1100",4
"3262",17032,"380","P1","D4","B2","OVCAR4","Erlotinib","1.10e-01",4
"3263",21010,"329","P1","D4","B2","A498","Erlotinib","  0.1100",4
"3264",29207,"353","P1","D4","B2","HCT15","Erlotinib","  0.1100",4
"3265",24397,"396","P1","D4","B2","ACHN","Erlotinib","1.10e-01",4
"3266",34179,"398","P1","D4","B2","BT549","Erlotinib","1.10e-01",4
"3267",11191,"304","P1","D4","B2","OVCAR5","Erlotinib","  0.1100",4
"3268",26724,"336","P1","D4","B2","IGROV1","Erlotinib","1.10e-01",4
"3269",34178,"398","P1","D4","B2","BT549","Erlotinib","1.10e-01",4
"3270",22703,"363","P1","D4","B2","MALME3M","Erlotinib","1.10e-01",4
"3271",13651,"321","P1","D4","B2","UACC257","Erlotinib","1.10e-01",4
"3272",7202,"350","P1","D4","B2","EKVX","Erlotinib","1.10e-01",4
"3273",17033,"380","P1","D4","B2","OVCAR4","Erlotinib","1.10e-01",4
"3274",25122,"351","P1","D4","B2","HS578T","Erlotinib","1.10e-01",4
"3275",19421,"350","P1","D4","B2","M14","Erlotinib","1.10e-01",4
"3276",26725,"336","P1","D4","B2","IGROV1","Erlotinib","1.10e-01",4
"3277",24396,"396","P1","D4","B2","ACHN","Erlotinib","1.10e-01",4
"3278",2360,"366","P1","D4","B2","MDAMB231","Erlotinib","1.10e-01",4
"3279",31676,"371","P1","D4","B2","SF539","Erlotinib","1.10e-01",4
"3280",31677,"371","P1","D4","B2","SF539","Erlotinib","1.10e-01",4
"3281",22702,"363","P1","D4","B2","MALME3M","Erlotinib","1.10e-01",4
"3282",21011,"329","P1","D4","B2","A498","Erlotinib","  0.1100",4
"3283",29206,"353","P1","D4","B2","HCT15","Erlotinib","  0.1100",4
"3284",15429,"394","P1","D4","B2","SW620","Erlotinib","1.10e-01",4
"3285",8899,"382","P1","D4","B2","HT29","Erlotinib","1.10e-01",4
"3286",656,"328","P1","D4","B2","LOXIMVI","Erlotinib","1.10e-01",4
"3287",657,"328","P1","D4","B2","LOXIMVI","Erlotinib","1.10e-01",4
"3288",15428,"394","P1","D4","B2","SW620","Erlotinib","1.10e-01",4
"3289",19420,"350","P1","D4","B2","M14","Erlotinib","1.10e-01",4
"3290",7203,"350","P1","D4","B2","EKVX","Erlotinib","1.10e-01",4
"3291",8898,"382","P1","D4","B2","HT29","Erlotinib","1.10e-01",4
"3292",29973,"335","P1","D4","B2","SKMEL2","Erlotinib","1.10e-01",4
"3293",3997,"368","P1","D4","B2","T47D","Erlotinib","  0.1100",4
"3294",2361,"366","P1","D4","B2","MDAMB231","Erlotinib","1.10e-01",4
"3295",25123,"351","P1","D4","B2","HS578T","Erlotinib","1.10e-01",4
"3296",29972,"335","P1","D4","B2","SKMEL2","Erlotinib","1.10e-01",4
"3297",12024,"320","P1","D4","B2","COLO205","Erlotinib","  0.1100",4
"3298",12025,"320","P1","D4","B2","COLO205","Erlotinib","  0.1100",4
"3299",3787,"263","P1","D5","B3","T47D","Asparaginase"," 73.3000",3
"3300",24969,"274","P1","D5","B3","HS578T","Asparaginase","7.33e+01",3
"3301",16807,"267","P1","D5","B3","OVCAR4","Asparaginase","7.33e+01",3
"3302",33990,"304","P1","D5","B3","BT549","Asparaginase","7.33e+01",3
"3303",3786,"263","P1","D5","B3","T47D","Asparaginase"," 73.3000",3
"3304",6927,"212","P1","D5","B3","EKVX","Asparaginase","7.33e+01",3
"3305",31519,"292","P1","D5","B3","SF539","Asparaginase","7.33e+01",3
"3306",24200,"298","P1","D5","B3","ACHN","Asparaginase","7.33e+01",3
"3307",26609,"278","P1","D5","B3","IGROV1","Asparaginase","7.33e+01",3
"3308",29020,"260","P1","D5","B3","HCT15","Asparaginase"," 73.3000",3
"3309",11912,"264","P1","D5","B3","COLO205","Asparaginase"," 73.3000",3
"3310",31518,"292","P1","D5","B3","SF539","Asparaginase","7.33e+01",3
"3311",15215,"287","P1","D5","B3","SW620","Asparaginase","7.33e+01",3
"3312",26608,"278","P1","D5","B3","IGROV1","Asparaginase","7.33e+01",3
"3313",2192,"282","P1","D5","B3","MDAMB231","Asparaginase","7.33e+01",3
"3314",24201,"298","P1","D5","B3","ACHN","Asparaginase","7.33e+01",3
"3315",24968,"274","P1","D5","B3","HS578T","Asparaginase","7.33e+01",3
"3316",437,"218","P1","D5","B3","LOXIMVI","Asparaginase","7.33e+01",3
"3317",8560,"213","P1","D5","B3","HT29","Asparaginase","7.33e+01",3
"3318",11913,"264","P1","D5","B3","COLO205","Asparaginase"," 73.3000",3
"3319",16806,"267","P1","D5","B3","OVCAR4","Asparaginase","7.33e+01",3
"3320",33991,"304","P1","D5","B3","BT549","Asparaginase","7.33e+01",3
"3321",11070,"244","P1","D5","B3","OVCAR5","Asparaginase"," 73.3000",3
"3322",29021,"260","P1","D5","B3","HCT15","Asparaginase"," 73.3000",3
"3323",29793,"245","P1","D5","B3","SKMEL2","Asparaginase","7.33e+01",3
"3324",8561,"213","P1","D5","B3","HT29","Asparaginase","7.33e+01",3
"3325",6926,"212","P1","D5","B3","EKVX","Asparaginase","7.33e+01",3
"3326",20777,"212","P1","D5","B3","A498","Asparaginase"," 73.3000",3
"3327",19253,"266","P1","D5","B3","M14","Asparaginase","7.33e+01",3
"3328",22426,"225","P1","D5","B3","MALME3M","Asparaginase","7.33e+01",3
"3329",436,"218","P1","D5","B3","LOXIMVI","Asparaginase","7.33e+01",3
"3330",20776,"212","P1","D5","B3","A498","Asparaginase"," 73.3000",3
"3331",2193,"282","P1","D5","B3","MDAMB231","Asparaginase","7.33e+01",3
"3332",13591,"291","P1","D5","B3","UACC257","Asparaginase","7.33e+01",3
"3333",13590,"291","P1","D5","B3","UACC257","Asparaginase","7.33e+01",3
"3334",19252,"266","P1","D5","B3","M14","Asparaginase","7.33e+01",3
"3335",5334,"228","P1","D5","B3","HOP62","Asparaginase"," 73.3000",3
"3336",5335,"228","P1","D5","B3","HOP62","Asparaginase"," 73.3000",3
"3337",15214,"287","P1","D5","B3","SW620","Asparaginase","7.33e+01",3
"3338",29792,"245","P1","D5","B3","SKMEL2","Asparaginase","7.33e+01",3
"3339",11071,"244","P1","D5","B3","OVCAR5","Asparaginase"," 73.3000",3
"3340",22427,"225","P1","D5","B3","MALME3M","Asparaginase","7.33e+01",3
"3341",13737,"364","P1","D6","B3","UACC257","DMSO","3.67e+02",4
"3342",25051,"315","P1","D6","B3","HS578T","DMSO","3.67e+02",4
"3343",13736,"364","P1","D6","B3","UACC257","DMSO","3.67e+02",4
"3344",8881,"373","P1","D6","B3","HT29","DMSO","3.67e+02",4
"3345",5634,"378","P1","D6","B3","HOP62","DMSO","367.0000",4
"3346",7167,"332","P1","D6","B3","EKVX","DMSO","3.67e+02",4
"3347",15302,"331","P1","D6","B3","SW620","DMSO","3.67e+02",4
"3348",15303,"331","P1","D6","B3","SW620","DMSO","3.67e+02",4
"3349",2264,"318","P1","D6","B3","MDAMB231","DMSO","3.67e+02",4
"3350",12139,"377","P1","D6","B3","COLO205","DMSO","367.0000",4
"3351",11322,"370","P1","D6","B3","OVCAR5","DMSO","367.0000",4
"3352",17003,"365","P1","D6","B3","OVCAR4","DMSO","3.67e+02",4
"3353",24381,"388","P1","D6","B3","ACHN","DMSO","3.67e+02",4
"3354",29296,"398","P1","D6","B3","HCT15","DMSO","367.0000",4
"3355",17002,"365","P1","D6","B3","OVCAR4","DMSO","3.67e+02",4
"3356",26753,"350","P1","D6","B3","IGROV1","DMSO","3.67e+02",4
"3357",779,"389","P1","D6","B3","LOXIMVI","DMSO","3.67e+02",4
"3358",7166,"332","P1","D6","B3","EKVX","DMSO","3.67e+02",4
"3359",21160,"404","P1","D6","B3","A498","DMSO","367.0000",4
"3360",30086,"392","P1","D6","B3","SKMEL2","DMSO","3.67e+02",4
"3361",24380,"388","P1","D6","B3","ACHN","DMSO","3.67e+02",4
"3362",25050,"315","P1","D6","B3","HS578T","DMSO","3.67e+02",4
"3363",31682,"374","P1","D6","B3","SF539","DMSO","3.67e+02",4
"3364",26752,"350","P1","D6","B3","IGROV1","DMSO","3.67e+02",4
"3365",2265,"318","P1","D6","B3","MDAMB231","DMSO","3.67e+02",4
"3366",31683,"374","P1","D6","B3","SF539","DMSO","3.67e+02",4
"3367",30087,"392","P1","D6","B3","SKMEL2","DMSO","3.67e+02",4
"3368",12138,"377","P1","D6","B3","COLO205","DMSO","367.0000",4
"3369",34163,"390","P1","D6","B3","BT549","DMSO","3.67e+02",4
"3370",8880,"373","P1","D6","B3","HT29","DMSO","3.67e+02",4
"3371",11323,"370","P1","D6","B3","OVCAR5","DMSO","367.0000",4
"3372",3936,"338","P1","D6","B3","T47D","DMSO","367.0000",4
"3373",3937,"338","P1","D6","B3","T47D","DMSO","367.0000",4
"3374",22604,"314","P1","D6","B3","MALME3M","DMSO","3.67e+02",4
"3375",19415,"347","P1","D6","B3","M14","DMSO","3.67e+02",4
"3376",778,"389","P1","D6","B3","LOXIMVI","DMSO","3.67e+02",4
"3377",19414,"347","P1","D6","B3","M14","DMSO","3.67e+02",4
"3378",34162,"390","P1","D6","B3","BT549","DMSO","3.67e+02",4
"3379",29297,"398","P1","D6","B3","HCT15","DMSO","367.0000",4
"3380",22605,"314","P1","D6","B3","MALME3M","DMSO","3.67e+02",4
"3381",21161,"404","P1","D6","B3","A498","DMSO","367.0000",4
"3382",5635,"378","P1","D6","B3","HOP62","DMSO","367.0000",4
"3383",24860,"220","P1","D7","B4","HS578T","Docetaxel","1.10e-01",3
"3384",6979,"238","P1","D7","B4","EKVX","Docetaxel","1.10e-01",3
"3385",28973,"236","P1","D7","B4","HCT15","Docetaxel","  0.1100",3
"3386",20889,"268","P1","D7","B4","A498","Docetaxel","  0.1100",3
"3387",5330,"226","P1","D7","B4","HOP62","Docetaxel","  0.1100",3
"3388",6978,"238","P1","D7","B4","EKVX","Docetaxel","1.10e-01",3
"3389",13501,"246","P1","D7","B4","UACC257","Docetaxel","1.10e-01",3
"3390",3738,"239","P1","D7","B4","T47D","Docetaxel","  0.1100",3
"3391",2123,"247","P1","D7","B4","MDAMB231","Docetaxel","1.10e-01",3
"3392",24213,"304","P1","D7","B4","ACHN","Docetaxel","1.10e-01",3
"3393",24861,"220","P1","D7","B4","HS578T","Docetaxel","1.10e-01",3
"3394",19220,"250","P1","D7","B4","M14","Docetaxel","1.10e-01",3
"3395",22531,"277","P1","D7","B4","MALME3M","Docetaxel","1.10e-01",3
"3396",2122,"247","P1","D7","B4","MDAMB231","Docetaxel","1.10e-01",3
"3397",24212,"304","P1","D7","B4","ACHN","Docetaxel","1.10e-01",3
"3398",3739,"239","P1","D7","B4","T47D","Docetaxel","  0.1100",3
"3399",22530,"277","P1","D7","B4","MALME3M","Docetaxel","1.10e-01",3
"3400",16690,"209","P1","D7","B4","OVCAR4","Docetaxel","1.10e-01",3
"3401",33862,"240","P1","D7","B4","BT549","Docetaxel","1.10e-01",3
"3402",553,"276","P1","D7","B4","LOXIMVI","Docetaxel","1.10e-01",3
"3403",8699,"282","P1","D7","B4","HT29","Docetaxel","1.10e-01",3
"3404",28972,"236","P1","D7","B4","HCT15","Docetaxel","  0.1100",3
"3405",5331,"226","P1","D7","B4","HOP62","Docetaxel","  0.1100",3
"3406",15068,"214","P1","D7","B4","SW620","Docetaxel","1.10e-01",3
"3407",31430,"248","P1","D7","B4","SF539","Docetaxel","1.10e-01",3
"3408",11964,"290","P1","D7","B4","COLO205","Docetaxel","  0.1100",3
"3409",11132,"275","P1","D7","B4","OVCAR5","Docetaxel","  0.1100",3
"3410",20888,"268","P1","D7","B4","A498","Docetaxel","  0.1100",3
"3411",29771,"234","P1","D7","B4","SKMEL2","Docetaxel","1.10e-01",3
"3412",26514,"231","P1","D7","B4","IGROV1","Docetaxel","1.10e-01",3
"3413",26515,"231","P1","D7","B4","IGROV1","Docetaxel","1.10e-01",3
"3414",552,"276","P1","D7","B4","LOXIMVI","Docetaxel","1.10e-01",3
"3415",13500,"246","P1","D7","B4","UACC257","Docetaxel","1.10e-01",3
"3416",29770,"234","P1","D7","B4","SKMEL2","Docetaxel","1.10e-01",3
"3417",11965,"290","P1","D7","B4","COLO205","Docetaxel","  0.1100",3
"3418",11133,"275","P1","D7","B4","OVCAR5","Docetaxel","  0.1100",3
"3419",19221,"250","P1","D7","B4","M14","Docetaxel","1.10e-01",3
"3420",16691,"209","P1","D7","B4","OVCAR4","Docetaxel","1.10e-01",3
"3421",31431,"248","P1","D7","B4","SF539","Docetaxel","1.10e-01",3
"3422",8698,"282","P1","D7","B4","HT29","Docetaxel","1.10e-01",3
"3423",15069,"214","P1","D7","B4","SW620","Docetaxel","1.10e-01",3
"3424",33863,"240","P1","D7","B4","BT549","Docetaxel","1.10e-01",3
"3425",5496,"309","P1","D8","B4","HOP62","Pemetrexed","110.0000",4
"3426",5497,"309","P1","D8","B4","HOP62","Pemetrexed","110.0000",4
"3427",15419,"389","P1","D8","B4","SW620","Pemetrexed","1.10e+02",4
"3428",26841,"394","P1","D8","B4","IGROV1","Pemetrexed","1.10e+02",4
"3429",26840,"394","P1","D8","B4","IGROV1","Pemetrexed","1.10e+02",4
"3430",30090,"394","P1","D8","B4","SKMEL2","Pemetrexed","1.10e+02",4
"3431",17020,"374","P1","D8","B4","OVCAR4","Pemetrexed","1.10e+02",4
"3432",15418,"389","P1","D8","B4","SW620","Pemetrexed","1.10e+02",4
"3433",13665,"328","P1","D8","B4","UACC257","Pemetrexed","1.10e+02",4
"3434",29254,"377","P1","D8","B4","HCT15","Pemetrexed","110.0000",4
"3435",24369,"382","P1","D8","B4","ACHN","Pemetrexed","1.10e+02",4
"3436",7188,"343","P1","D8","B4","EKVX","Pemetrexed","1.10e+02",4
"3437",19354,"317","P1","D8","B4","M14","Pemetrexed","1.10e+02",4
"3438",21144,"396","P1","D8","B4","A498","Pemetrexed","110.0000",4
"3439",34103,"360","P1","D8","B4","BT549","Pemetrexed","1.10e+02",4
"3440",17021,"374","P1","D8","B4","OVCAR4","Pemetrexed","1.10e+02",4
"3441",2420,"396","P1","D8","B4","MDAMB231","Pemetrexed","1.10e+02",4
"3442",30091,"394","P1","D8","B4","SKMEL2","Pemetrexed","1.10e+02",4
"3443",7189,"343","P1","D8","B4","EKVX","Pemetrexed","1.10e+02",4
"3444",34102,"360","P1","D8","B4","BT549","Pemetrexed","1.10e+02",4
"3445",12108,"362","P1","D8","B4","COLO205","Pemetrexed","110.0000",4
"3446",8894,"380","P1","D8","B4","HT29","Pemetrexed","1.10e+02",4
"3447",25213,"396","P1","D8","B4","HS578T","Pemetrexed","1.10e+02",4
"3448",2421,"396","P1","D8","B4","MDAMB231","Pemetrexed","1.10e+02",4
"3449",31658,"362","P1","D8","B4","SF539","Pemetrexed","1.10e+02",4
"3450",19355,"317","P1","D8","B4","M14","Pemetrexed","1.10e+02",4
"3451",21145,"396","P1","D8","B4","A498","Pemetrexed","110.0000",4
"3452",3982,"361","P1","D8","B4","T47D","Pemetrexed","110.0000",4
"3453",13664,"328","P1","D8","B4","UACC257","Pemetrexed","1.10e+02",4
"3454",12109,"362","P1","D8","B4","COLO205","Pemetrexed","110.0000",4
"3455",697,"348","P1","D8","B4","LOXIMVI","Pemetrexed","1.10e+02",4
"3456",696,"348","P1","D8","B4","LOXIMVI","Pemetrexed","1.10e+02",4
"3457",24368,"382","P1","D8","B4","ACHN","Pemetrexed","1.10e+02",4
"3458",8895,"380","P1","D8","B4","HT29","Pemetrexed","1.10e+02",4
"3459",11298,"358","P1","D8","B4","OVCAR5","Pemetrexed","110.0000",4
"3460",3983,"361","P1","D8","B4","T47D","Pemetrexed","110.0000",4
"3461",22722,"373","P1","D8","B4","MALME3M","Pemetrexed","1.10e+02",4
"3462",29255,"377","P1","D8","B4","HCT15","Pemetrexed","110.0000",4
"3463",22723,"373","P1","D8","B4","MALME3M","Pemetrexed","1.10e+02",4
"3464",11299,"358","P1","D8","B4","OVCAR5","Pemetrexed","110.0000",4
"3465",25212,"396","P1","D8","B4","HS578T","Pemetrexed","1.10e+02",4
"3466",31659,"362","P1","D8","B4","SF539","Pemetrexed","1.10e+02",4
"3467",11022,"220","P1","D9","B5","OVCAR5","Erlotinib","  1.1000",3
"3468",11858,"237","P1","D9","B5","COLO205","Erlotinib","  1.1000",3
"3469",33980,"299","P1","D9","B5","BT549","Erlotinib","1.10e+00",3
"3470",3716,"228","P1","D9","B5","T47D","Erlotinib","  1.1000",3
"3471",31460,"263","P1","D9","B5","SF539","Erlotinib","1.10e+00",3
"3472",24973,"276","P1","D9","B5","HS578T","Erlotinib","1.10e+00",3
"3473",5343,"232","P1","D9","B5","HOP62","Erlotinib","  1.1000",3
"3474",26626,"287","P1","D9","B5","IGROV1","Erlotinib","1.10e+00",3
"3475",26627,"287","P1","D9","B5","IGROV1","Erlotinib","1.10e+00",3
"3476",29768,"233","P1","D9","B5","SKMEL2","Erlotinib","1.10e+00",3
"3477",20815,"231","P1","D9","B5","A498","Erlotinib","  1.1000",3
"3478",2062,"217","P1","D9","B5","MDAMB231","Erlotinib","1.10e+00",3
"3479",562,"281","P1","D9","B5","LOXIMVI","Erlotinib","1.10e+00",3
"3480",15247,"303","P1","D9","B5","SW620","Erlotinib","1.10e+00",3
"3481",563,"281","P1","D9","B5","LOXIMVI","Erlotinib","1.10e+00",3
"3482",6946,"222","P1","D9","B5","EKVX","Erlotinib","1.10e+00",3
"3483",31461,"263","P1","D9","B5","SF539","Erlotinib","1.10e+00",3
"3484",8589,"227","P1","D9","B5","HT29","Erlotinib","1.10e+00",3
"3485",3717,"228","P1","D9","B5","T47D","Erlotinib","  1.1000",3
"3486",5342,"232","P1","D9","B5","HOP62","Erlotinib","  1.1000",3
"3487",24972,"276","P1","D9","B5","HS578T","Erlotinib","1.10e+00",3
"3488",24138,"267","P1","D9","B5","ACHN","Erlotinib","1.10e+00",3
"3489",22583,"303","P1","D9","B5","MALME3M","Erlotinib","1.10e+00",3
"3490",16735,"231","P1","D9","B5","OVCAR4","Erlotinib","1.10e+00",3
"3491",24139,"267","P1","D9","B5","ACHN","Erlotinib","1.10e+00",3
"3492",11023,"220","P1","D9","B5","OVCAR5","Erlotinib","  1.1000",3
"3493",33981,"299","P1","D9","B5","BT549","Erlotinib","1.10e+00",3
"3494",2063,"217","P1","D9","B5","MDAMB231","Erlotinib","1.10e+00",3
"3495",15246,"303","P1","D9","B5","SW620","Erlotinib","1.10e+00",3
"3496",16734,"231","P1","D9","B5","OVCAR4","Erlotinib","1.10e+00",3
"3497",29080,"290","P1","D9","B5","HCT15","Erlotinib","  1.1000",3
"3498",29081,"290","P1","D9","B5","HCT15","Erlotinib","  1.1000",3
"3499",8588,"227","P1","D9","B5","HT29","Erlotinib","1.10e+00",3
"3500",22582,"303","P1","D9","B5","MALME3M","Erlotinib","1.10e+00",3
"3501",19259,"269","P1","D9","B5","M14","Erlotinib","1.10e+00",3
"3502",6947,"222","P1","D9","B5","EKVX","Erlotinib","1.10e+00",3
"3503",11859,"237","P1","D9","B5","COLO205","Erlotinib","  1.1000",3
"3504",29769,"233","P1","D9","B5","SKMEL2","Erlotinib","1.10e+00",3
"3505",13444,"218","P1","D9","B5","UACC257","Erlotinib","1.10e+00",3
"3506",20814,"231","P1","D9","B5","A498","Erlotinib","  1.1000",3
"3507",19258,"269","P1","D9","B5","M14","Erlotinib","1.10e+00",3
"3508",13445,"218","P1","D9","B5","UACC257","Erlotinib","1.10e+00",3
"3509",8255," 60","P1","E1","C1","HT29","DMSO","3.67e+02",1
"3510",20433," 40","P1","E1","C1","A498","DMSO","367.0000",1
"3511",31013," 39","P1","E1","C1","SF539","DMSO","3.67e+02",1
"3512",31012," 39","P1","E1","C1","SF539","DMSO","3.67e+02",1
"3513",6615," 56","P1","E1","C1","EKVX","DMSO","3.67e+02",1
"3514",6614," 56","P1","E1","C1","EKVX","DMSO","3.67e+02",1
"3515",23617,"  6","P1","E1","C1","ACHN","DMSO","3.67e+02",1
