"","drug","ionIndex","slope","r2","adj-r2","pvalue"
"1129","Irinotecan","44","0.983808190958146","0.983233028057242","0.982350555849728","2.46882491080529e-18"
"1130","Panzem-2-ME2","44","1.01754390672177","0.967505112843383","0.965794855624614","1.33528986976218e-15"
"1131","Pemetrexed","44","0.994283752048043","0.980698428493343","0.979682556308782","9.4147315363265e-18"
"1132","Asparaginase","44","1.08131531555502","0.988011327201722","0.987089121601854","7.0942301252857e-14"
"1133","Rapamycin","44","1.0462785976705","0.991035166821504","0.990563333496321","6.42349039155804e-21"
"1134","Methotrexate","44","1.00580724140139","0.988171725714475","0.987549184962606","8.9524359554624e-20"
"1135","Omacetaxine","44","1.06177787939589","0.956572149118054","0.954286472755846","2.11036437607588e-14"
"1136","Paclitaxel","44","1.01001422852732","0.981555575550286","0.980584816368722","6.11258246291107e-18"
"1137","Topotecan","44","1.04697350979946","0.975665014019851","0.974384225284054","8.52868600361662e-17"
"1138","Trametinib","44","1.010893863968","0.986967914202705","0.986282014950216","2.24936340046392e-19"
"1139","Cladribine","44","0.995676034848938","0.960178220046636","0.958082336891196","9.24629995434343e-15"
"1140","Decitabine","44","1.02432082035849","0.992786914724545","0.992407278657416","8.13623456663117e-22"
"1141","Lenvatinib","44","1.08929332807133","0.926801631856589","0.922949086164831","3.0514171593576e-12"
"1142","Mercaptopurine","44","1.05293245336056","0.956877399274864","0.954607788710383","1.97329840904842e-14"
"1143","Oxaliplatin","44","1.02392271648288","0.986638826126668","0.985935606449125","2.8511271147165e-19"
"1144","YC-1","44","1.02822529507605","0.975969372165589","0.974704602279567","7.56648430269898e-17"
"1145","Docetaxel","45","1.25192394453496","0.931584222536547","0.927983392143734","1.60220429531715e-12"
"1146","Everolimus","45","1.12971085553775","0.946726028830071","0.943922135610601","1.47732373885807e-13"
"1147","Gemcitabine","45","1.3007154043148","0.897034453637552","0.891615214355318","7.91908223165863e-11"
"1148","Oligomycin A","45","1.33739590747023","0.898974971928639","0.893657865188041","6.60322660421628e-11"
"1149","17-AAG","45","1.1932158880593","0.903862639748478","0.898802778682608","4.11245251415128e-11"
"1150","BPTES","45","0.950235820994928","0.903265941319903","0.898174675073583","4.36272737995348e-11"
"1151","Chlormethine","45","1.14421530829205","0.875654300032893","0.869109789508309","4.80600301120275e-10"
"1152","Clofarabine","45","1.22551232442943","0.881888462732529","0.875672066034241","2.93893858916225e-10"
"1153","Erlotinib","45","1.11229223240486","0.914146360907466","0.909627748323648","1.39678059753275e-11"
"1154","Fluorouracil","45","1.31518696042679","0.946774158876531","0.943972798817401","1.46465933231674e-13"
"1155","Irinotecan","45","1.0186523678432","0.948048036991611","0.945313723149064","1.16286214026668e-13"
"1156","Panzem-2-ME2","45","1.06253629441454","0.612438648552412","0.592040682686749","2.75586129482048e-05"
"1157","Pemetrexed","45","0.982198953439437","0.860311175478999","0.852959132083157","1.46304592846943e-09"
"1158","Asparaginase","45","1.52635107010811","0.887573604496016","0.878925420226479","1.54726066758257e-07"
"1159","Rapamycin","45","1.14352437700852","0.981608137065995","0.980640144279995","5.94894643992589e-18"
"1160","Methotrexate","45","1.18595733972416","0.981858204223169","0.980903372866493","5.22285942108112e-18"
"1161","Omacetaxine","45","1.25502761683041","0.941439744925674","0.938357626237551","3.6383575419875e-13"
"1162","Paclitaxel","45","1.12187191236469","0.972520968025424","0.971074703184656","2.70914961877283e-16"
"1163","Topotecan","45","1.13343013226938","0.971454216142774","0.969951806466078","3.89209349865831e-16"
"1164","Trametinib","45","1.27005072024658","0.958961292451454","0.956801360475215","1.23143030750379e-14"
"1165","Cladribine","45","1.05411183231031","0.947353226671361","0.944582343864591","1.31972878561589e-13"
"1166","Decitabine","45","1.17537314281397","0.979738022416576","0.978671602543764","1.49398810582706e-17"
"1167","Lenvatinib","45","1.24546375867219","0.889789694971628","0.883989152601714","1.51631788248192e-10"
"1168","Mercaptopurine","45","1.17160487506164","0.93087968137124","0.927241769864464","1.7665891244203e-12"
"1169","Oxaliplatin","45","1.18989267658552","0.955877399222985","0.953555157076826","2.45460112837478e-14"
"1170","YC-1","45","1.09980917679144","0.962482235586605","0.960507616406953","5.243283736828e-15"
"1171","Docetaxel","46","0.95523165742811","0.97493502004865","0.973615810577526","1.1297265920855e-16"
"1172","Everolimus","46","0.994464296828099","0.958841210137886","0.95667495803988","1.26616154031945e-14"
"1173","Gemcitabine","46","1.01721604223284","0.986411979353157","0.985696820371744","3.3459676615961e-19"
"1174","Oligomycin A","46","0.998411543294275","0.975468741824202","0.974177622972844","9.20586150799056e-17"
"1175","17-AAG","46","1.03326926130095","0.980085587787573","0.979037460829025","1.26733480145955e-17"
"1176","BPTES","46","0.899844551574721","0.926001271159904","0.922106601220952","3.38483414217521e-12"
"1177","Chlormethine","46","1.05606776464879","0.94642544501532","0.943605731595074","1.55865872337216e-13"
"1178","Clofarabine","46","1.03557861940664","0.96896571205985","0.967332328484053","8.62053315013972e-16"
"1179","Erlotinib","46","0.948888943200686","0.971451904749996","0.969949373421048","3.8950926208839e-16"
"1180","Fluorouracil","46","1.06308207547478","0.979591754405579","0.978517636216399","1.59975293817933e-17"
"1181","Irinotecan","46","0.970406555903824","0.968769498006157","0.967125787374902","9.15328568467419e-16"
"1182","Panzem-2-ME2","46","0.985581097112525","0.960452376911324","0.958370923064552","8.65783695802741e-15"
"1183","Pemetrexed","46","0.985291124406903","0.951482400479294","0.948928842609784","6.06241478614021e-14"
"1184","Asparaginase","46","1.07682949778553","0.954377960754175","0.950868573119881","4.26604446458915e-10"
"1185","Rapamycin","46","0.796080621669346","0.854955394561096","0.847321467959048","2.0974795587248e-09"
"1186","Methotrexate","46","0.781163268040407","0.816996455774333","0.807364690288771","1.94796156410557e-08"
"1187","Omacetaxine","46","0.837250005546431","0.910802828308068","0.906108240324282","2.01126847568886e-11"
"1188","Paclitaxel","46","0.743625604404071","0.799140708372319","0.788569166707704","4.76374096402274e-08"
"1189","Topotecan","46","0.835681371398477","0.852103771018869","0.844319758967231","2.52739155943068e-09"
"1190","Trametinib","46","0.776300893182517","0.829489184094481","0.82051493062577","9.88389206648374e-09"
"1191","Cladribine","46","0.775468380965095","0.790991192494913","0.779990728942014","6.98250478481908e-08"
"1192","Decitabine","46","0.702903097054358","0.741953804010427","0.728372425274133","5.31920331336419e-07"
"1193","Lenvatinib","46","0.834215060738907","0.786274629001752","0.775025925265002","8.6542731989893e-08"
"1194","Mercaptopurine","46","0.786676520711463","0.863476449108884","0.856290999061983","1.17484860330947e-09"
"1195","Oxaliplatin","46","0.812138239862557","0.827384070876597","0.818299021975365","1.11184410728172e-08"
"1196","YC-1","46","0.729268153955678","0.795644406154595","0.784888848583785","5.62329693165768e-08"
"1197","Docetaxel","47","0.557083167188204","0.707191545559012","0.691780574272644","1.80474229475604e-06"
"1198","Everolimus","47","1.00598717954655","0.898783605065134","0.893456426384351","6.72365706081177e-11"
"1199","Gemcitabine","47","0.697833492689697","0.854211134297769","0.846538036102914","2.20283960986058e-09"
"1200","Oligomycin A","47","0.625644738553067","0.913421536607618","0.908864775376441","1.51345288922873e-11"
"1201","17-AAG","47","0.873972410172592","0.878462475987691","0.87206576419757","3.8629441278858e-10"
"1202","BPTES","47","1.05232383927492","0.898983367437733","0.893666702566035","6.59798770236856e-11"
"1203","Chlormethine","47","0.602434003303464","0.880232971075817","0.873929443237702","3.35724245920304e-10"
"1204","Clofarabine","47","0.671075052397764","0.911896973811436","0.907259972433091","1.78777800355993e-11"
"1205","Erlotinib","47","0.692986791178657","0.658972600999059","0.641023790525326","7.92048314455345e-06"
"1206","Fluorouracil","47","0.698572680830704","0.87121553933419","0.864437409825464","6.72173506060602e-10"
"1207","Irinotecan","47","0.53076560013408","0.756906403511899","0.744112003696736","2.99055133001212e-07"
"1208","Panzem-2-ME2","47","0.604958762686373","0.667146910797238","0.649628327154988","6.25639613721463e-06"
"1209","Pemetrexed","47","0.825578429197267","0.714133216367509","0.699087596176325","1.43076080796497e-06"
"1210","Asparaginase","47","1.00560723908916","0.858588475260603","0.847710665665265","6.96984012094982e-07"
"1211","Rapamycin","47","0.755937604933234","0.896624600428842","0.891183789925097","8.22534066381094e-11"
"1212","Methotrexate","47","0.899547547112629","0.922968660451237","0.918914379422355","4.96464142694827e-12"
"1213","Omacetaxine","47","0.794579489081877","0.820374265308139","0.810920279271725","1.62899626876135e-08"
"1214","Paclitaxel","47","1.13114629305488","0.888492962754715","0.882624171320752","1.6956436303083e-10"
"1215","Topotecan","47","1.45584864077729","0.900094592542836","0.894836413202985","5.93654861623476e-11"
"1216","Trametinib","47","0.633815122728552","0.939202077792034","0.936002187149509","5.20098214784524e-13"
"1217","Cladribine","47","1.98287720883363","0.877948582999547","0.871524824210049","4.02198362133866e-10"
"1218","Decitabine","47","0.91494232748583","0.868720832078886","0.861811402188301","8.07598190488748e-10"
"1219","Lenvatinib","47","1.13878068332567","0.910651191531276","0.905948622664501","2.04413922411718e-11"
"1220","Mercaptopurine","47","0.631993112048313","0.667897214370011","0.650418120389485","6.12069932404957e-06"
"1221","Oxaliplatin","47","1.31949961846221","0.90379529248907","0.8987318868306","4.14004106508776e-11"
"1222","YC-1","47","1.06670651605097","0.896326064575555","0.890869541658479","8.45505327453117e-11"
"1223","Docetaxel","48","0.725776125842667","0.851670427632308","0.843863608034009","2.59921494893723e-09"
"1224","Everolimus","48","1.02756966286134","0.956085948718817","0.953774682861913","2.34634052269921e-14"
"1225","Gemcitabine","48","0.794448132672804","0.937799846004301","0.934526153688738","6.46328339251288e-13"
"1226","Oligomycin A","48","0.800707987477367","0.949869808617133","0.947231377491718","8.27709674379021e-14"
"1227","17-AAG","48","0.914608008713298","0.936306235541774","0.932953932149236","8.10338517566194e-13"
"1228","BPTES","48","1.04155647179719","0.951580638076289","0.94903225060662","5.94652345158251e-14"
"1229","Chlormethine","48","0.791371975085578","0.946171459703775","0.943338378635552","1.6304850155589e-13"
"1230","Clofarabine","48","0.794477344495561","0.9701725551686","0.968602689651158","5.91079282744175e-16"
"1231","Erlotinib","48","0.805279025944484","0.852787676437045","0.845039659407415","2.41765447027636e-09"
"1232","Fluorouracil","48","0.802254467919179","0.942400353053136","0.939368792687511","3.10789407135054e-13"
"1233","Irinotecan","48","0.673396054852349","0.906713069416332","0.901803230964559","3.08538489270982e-11"
"1234","Panzem-2-ME2","48","0.790497428757671","0.880069217803274","0.873757071371867","3.40138712927306e-10"
"1235","Pemetrexed","48","0.936474792184875","0.886527492727609","0.880555255502746","2.00380184750301e-10"
"1236","Asparaginase","48","1.06098868358789","0.945586731484443","0.941401095444785","1.34648896588121e-09"
"1237","Rapamycin","48","0.868198156730757","0.947857950205648","0.945113631795419","1.20402571098139e-13"
"1238","Methotrexate","48","0.895584350964804","0.962385272688494","0.960405550198414","5.3736857377619e-15"
"1239","Omacetaxine","48","0.906272586178338","0.914590015179039","0.910094752820041","1.32940708360982e-11"
"1240","Paclitaxel","48","1.0453454810444","0.937014786854504","0.93369977563632","7.2839121586491e-13"
"1241","Topotecan","48","1.26238974251362","0.946678360979358","0.94387195892564","1.48996307196562e-13"
"1242","Trametinib","48","0.784792165729462","0.959096741297308","0.956943938207693","1.19328013688712e-14"
"1243","Cladribine","48","1.57762879863825","0.936749971235589","0.933421022353252","7.58106297236579e-13"
"1244","Decitabine","48","0.926803253352515","0.943515529363313","0.940542662487698","2.57972138964491e-13"
"1245","Lenvatinib","48","1.10388583724069","0.948870138456353","0.94617909311195","9.98961880662718e-14"
"1246","Mercaptopurine","48","0.7795814678166","0.830245627865216","0.821311187226543","9.47125828189099e-09"
"1247","Oxaliplatin","48","1.14025294397124","0.939256009155376","0.936058957005659","5.15718475421504e-13"
"1248","YC-1","48","1.03681549455949","0.944900542058202","0.942000570587581","2.03638324015035e-13"
"1249","Docetaxel","49","0.993865680019637","0.985298619370984","0.984524862495773","7.07394418739535e-19"
"1250","Everolimus","49","0.989100793175666","0.994194930648324","0.993889400682447","1.0331549419009e-22"
"1251","Gemcitabine","49","0.980633419145816","0.992220685626028","0.991811248027398","1.66850651089118e-21"
"1252","Oligomycin A","49","0.975833626091874","0.995000854520599","0.994737741600631","2.49658167311746e-23"
"1253","17-AAG","49","0.990996709067055","0.972095656354396","0.970627006688837","3.13535961206382e-16"
"1254","BPTES","49","0.963549772524167","0.983954930451789","0.983110453107146","1.62469735681202e-18"
"1255","Chlormethine","49","1.0433703887015","0.995532740245592","0.995297621311149","8.5727945278672e-24"
"1256","Clofarabine","49","0.989442557403851","0.989053894911904","0.988477784117794","4.285280236605e-20"
"1257","Erlotinib","49","1.00570414437488","0.992365680018424","0.991963873703604","1.39532399551406e-21"
"1258","Fluorouracil","49","0.956136641004904","0.985428643644232","0.984661730151823","6.50104813813099e-19"
"1259","Irinotecan","49","0.971861882917721","0.988834867630071","0.988247229084285","5.17324681388233e-20"
"1260","Panzem-2-ME2","49","0.983319924525794","0.978410746006164","0.977274469480173","2.73144939430681e-17"
"1261","Pemetrexed","49","1.00596974465269","0.989871330757741","0.989338242902886","2.04926646518481e-20"
"1262","Asparaginase","49","1.048592173714","0.987045036661967","0.98604850102058","1.17466002845536e-13"
"1263","Rapamycin","49","0.979735898845752","0.996343809747806","0.996151378681901","1.27745169492275e-24"
